,0
9600,1
9601,1
9602,1
9603,0
9604,0
9605,0
9606,1
9607,1
9608,2
9609,0
9610,1
9611,1
9612,1
9613,0
9614,0
9615,1
9616,2
9617,0
9618,2
9619,0
9620,1
9621,0
9622,2
9623,1
9624,0
9625,2
9626,2
9627,0
9628,2
9629,2
9630,0
9631,0
9632,2
9633,0
9634,0
9635,0
9636,0
9637,2
9638,2
9639,1
9640,2
9641,0
9642,0
9643,1
9644,2
9645,1
9646,1
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,0
9655,0
9656,1
9657,1
9658,1
9659,0
9660,2
9661,0
9662,2
9663,1
9664,0
9665,0
9666,1
9667,2
9668,2
9669,2
9670,2
9671,0
9672,2
9673,1
9674,2
9675,1
9676,1
9677,1
9678,1
9679,0
9680,0
9681,1
9682,2
9683,2
9684,1
9685,2
9686,1
9687,1
9688,1
9689,0
9690,1
9691,0
9692,0
9693,1
9694,1
9695,2
9696,2
9697,1
9698,1
9699,1
9700,0
9701,0
9702,1
9703,2
9704,1
9705,0
9706,1
9707,1
9708,1
9709,2
9710,1
9711,1
9712,1
9713,1
9714,1
9715,0
9716,1
9717,1
9718,2
9719,2
9720,1
9721,0
9722,2
9723,1
9724,2
9725,1
9726,1
9727,0
9728,2
9729,2
9730,1
9731,0
9732,2
9733,1
9734,0
9735,2
9736,2
9737,0
9738,0
9739,2
9740,0
9741,0
9742,2
9743,0
9744,1
9745,2
9746,1
9747,1
9748,0
9749,2
9750,1
9751,1
9752,0
9753,0
9754,1
9755,0
9756,0
9757,0
9758,2
9759,0
9760,0
9761,0
9762,0
9763,2
9764,1
9765,1
9766,2
9767,1
9768,1
9769,2
9770,0
9771,2
9772,1
9773,0
9774,1
9775,0
9776,2
9777,1
9778,2
9779,0
9780,2
9781,1
9782,1
9783,1
9784,0
9785,0
9786,0
9787,2
9788,2
9789,0
9790,2
9791,2
9792,0
9793,1
9794,1
9795,0
9796,1
9797,1
9798,2
9799,1
9800,0
9801,2
9802,2
9803,1
9804,1
9805,0
9806,2
9807,2
9808,2
9809,0
9810,0
9811,0
9812,1
9813,2
9814,1
9815,1
9816,0
9817,2
9818,1
9819,1
9820,0
9821,1
9822,2
9823,2
9824,1
9825,2
9826,1
9827,1
9828,0
9829,1
9830,1
9831,2
9832,2
9833,0
9834,1
9835,0
9836,2
9837,0
9838,2
9839,1
9840,1
9841,1
9842,2
9843,1
9844,2
9845,2
9846,0
9847,1
9848,0
9849,1
9850,1
9851,1
9852,1
9853,1
9854,0
9855,0
9856,1
9857,1
9858,0
9859,1
9860,2
9861,2
9862,1
9863,1
9864,0
9865,1
9866,1
9867,1
9868,0
9869,0
9870,1
9871,0
9872,2
9873,0
9874,1
9875,0
9876,0
9877,0
9878,0
9879,1
9880,1
9881,2
9882,1
9883,1
9884,1
9885,0
9886,0
9887,0
9888,2
9889,1
9890,1
9891,0
9892,0
9893,0
9894,0
9895,2
9896,0
9897,1
9898,2
9899,2
9900,1
9901,1
9902,2
9903,2
9904,0
9905,0
9906,2
9907,0
9908,0
9909,1
9910,0
9911,1
9912,0
9913,0
9914,0
9915,0
9916,1
9917,2
9918,0
9919,1
9920,0
9921,0
9922,1
9923,1
9924,0
9925,2
9926,1
9927,0
9928,0
9929,2
9930,2
9931,0
9932,0
9933,2
9934,1
9935,1
9936,1
9937,2
9938,0
9939,1
9940,0
9941,1
9942,2
9943,1
9944,2
9945,2
9946,0
9947,1
9948,1
9949,1
9950,2
9951,2
9952,2
9953,1
9954,1
9955,0
9956,0
9957,2
9958,0
9959,1
9960,1
9961,2
9962,0
9963,2
9964,1
9965,2
9966,2
9967,0
9968,0
9969,1
9970,0
9971,1
9972,2
9973,2
9974,1
9975,2
9976,2
9977,2
9978,2
9979,1
9980,1
9981,1
9982,2
9983,2
9984,1
9985,1
9986,1
9987,1
9988,0
9989,1
9990,1
9991,1
9992,2
9993,1
9994,1
9995,0
9996,1
9997,0
9998,0
9999,1
10000,0
10001,1
10002,1
10003,2
10004,0
10005,2
10006,0
10007,1
10008,0
10009,1
10010,0
10011,2
10012,1
10013,0
10014,0
10015,0
10016,1
10017,0
10018,2
10019,2
10020,1
10021,2
10022,1
10023,1
10024,1
10025,2
10026,1
10027,2
10028,2
10029,0
10030,2
10031,1
10032,1
10033,2
10034,0
10035,1
10036,1
10037,1
10038,1
10039,1
10040,1
10041,1
10042,2
10043,0
10044,0
10045,2
10046,1
10047,2
10048,0
10049,2
10050,1
10051,0
10052,2
10053,2
10054,2
10055,2
10056,1
10057,2
10058,2
10059,1
10060,2
10061,1
10062,1
10063,0
10064,2
10065,1
10066,2
10067,0
10068,2
10069,1
10070,1
10071,0
10072,2
10073,1
10074,0
10075,2
10076,0
10077,1
10078,1
10079,1
10080,2
10081,0
10082,1
10083,0
10084,1
10085,1
10086,1
10087,2
10088,1
10089,1
10090,2
10091,2
10092,1
10093,1
10094,0
10095,2
10096,0
10097,0
10098,0
10099,1
10100,0
10101,1
10102,1
10103,2
10104,1
10105,2
10106,1
10107,1
10108,0
10109,2
10110,1
10111,2
10112,0
10113,1
10114,1
10115,1
10116,2
10117,1
10118,0
10119,2
10120,1
10121,2
10122,0
10123,1
10124,0
10125,2
10126,2
10127,1
10128,0
10129,2
10130,1
10131,1
10132,0
10133,1
10134,1
10135,2
10136,1
10137,1
10138,1
10139,2
10140,0
10141,0
10142,1
10143,0
10144,0
10145,2
10146,1
10147,2
10148,0
10149,1
10150,0
10151,2
10152,1
10153,0
10154,0
10155,2
10156,1
10157,1
10158,0
10159,1
10160,1
10161,0
10162,1
10163,2
10164,1
10165,1
10166,1
10167,1
10168,1
10169,2
10170,1
10171,1
10172,1
10173,0
10174,0
10175,2
10176,0
10177,1
10178,1
10179,1
10180,0
10181,1
10182,0
10183,1
10184,0
10185,0
10186,0
10187,1
10188,1
10189,0
10190,0
10191,2
10192,1
10193,1
10194,1
10195,1
10196,0
10197,0
10198,2
10199,2
10200,1
10201,2
10202,1
10203,1
10204,2
10205,2
10206,0
10207,1
10208,1
10209,2
10210,1
10211,1
10212,0
10213,2
10214,1
10215,1
10216,2
10217,1
10218,1
10219,1
10220,0
10221,2
10222,0
10223,0
10224,2
10225,1
10226,2
10227,1
10228,2
10229,1
10230,0
10231,0
10232,1
10233,0
10234,1
10235,0
10236,2
10237,2
10238,2
10239,0
10240,1
10241,2
10242,1
10243,1
10244,2
10245,0
10246,1
10247,1
10248,0
10249,1
10250,2
10251,0
10252,0
10253,1
10254,2
10255,0
10256,0
10257,0
10258,1
10259,1
10260,1
10261,2
10262,1
10263,1
10264,1
10265,0
10266,2
10267,0
10268,0
10269,2
10270,1
10271,0
10272,2
10273,2
10274,1
10275,0
10276,0
10277,1
10278,1
10279,1
10280,1
10281,2
10282,1
10283,0
10284,2
10285,1
10286,1
10287,1
10288,1
10289,2
10290,1
10291,0
10292,2
10293,1
10294,0
10295,2
10296,1
10297,2
10298,1
10299,1
10300,1
10301,2
10302,0
10303,1
10304,2
10305,2
10306,0
10307,0
10308,1
10309,1
10310,0
10311,1
10312,1
10313,2
10314,1
10315,1
10316,2
10317,2
10318,1
10319,0
10320,1
10321,2
10322,0
10323,0
10324,1
10325,0
10326,1
10327,1
10328,0
10329,0
10330,2
10331,0
10332,1
10333,2
10334,1
10335,2
10336,1
10337,1
10338,1
10339,1
10340,0
10341,0
10342,1
10343,0
10344,0
10345,1
10346,1
10347,0
10348,2
10349,0
10350,0
10351,0
10352,1
10353,1
10354,0
10355,2
10356,2
10357,0
10358,2
10359,2
10360,0
10361,0
10362,2
10363,1
10364,0
10365,1
10366,2
10367,2
10368,1
10369,1
10370,0
10371,2
10372,2
10373,1
10374,0
10375,1
10376,2
10377,0
10378,2
10379,1
10380,1
10381,2
10382,0
10383,2
10384,0
10385,0
10386,0
10387,1
10388,0
10389,2
10390,0
10391,2
10392,2
10393,0
10394,1
10395,0
10396,0
10397,0
10398,1
10399,0
10400,1
10401,1
10402,1
10403,1
10404,2
10405,1
10406,2
10407,1
10408,0
10409,1
10410,0
10411,2
10412,1
10413,1
10414,2
10415,1
10416,0
10417,0
10418,2
10419,0
10420,2
10421,1
10422,1
10423,2
10424,1
10425,0
10426,1
10427,1
10428,0
10429,1
10430,2
10431,1
10432,1
10433,0
10434,2
10435,0
10436,0
10437,1
10438,1
10439,1
10440,0
10441,2
10442,1
10443,1
10444,2
10445,1
10446,1
10447,1
10448,2
10449,0
10450,0
10451,0
10452,1
10453,0
10454,0
10455,0
10456,1
10457,0
10458,2
10459,2
10460,0
10461,1
10462,0
10463,2
10464,1
10465,0
10466,0
10467,1
10468,0
10469,0
10470,2
10471,0
10472,1
10473,2
10474,2
10475,2
10476,1
10477,0
10478,0
10479,1
10480,2
10481,1
10482,0
10483,0
10484,1
10485,1
10486,1
10487,2
10488,1
10489,0
10490,2
10491,2
10492,1
10493,2
10494,2
10495,0
10496,0
10497,1
10498,1
10499,0
10500,2
10501,0
10502,1
10503,0
10504,1
10505,2
10506,1
10507,1
10508,2
10509,1
10510,2
10511,0
10512,1
10513,2
10514,0
10515,0
10516,0
10517,0
10518,2
10519,1
10520,2
10521,1
10522,1
10523,2
10524,1
10525,0
10526,0
10527,0
10528,0
10529,1
10530,1
10531,1
10532,0
10533,1
10534,2
10535,0
10536,1
10537,1
10538,0
10539,1
10540,0
10541,1
10542,0
10543,0
10544,0
10545,2
10546,0
10547,0
10548,1
10549,0
10550,2
10551,1
10552,1
10553,1
10554,1
10555,2
10556,1
10557,2
10558,0
10559,2
10560,1
10561,0
10562,0
10563,1
10564,2
10565,2
10566,1
10567,2
10568,1
10569,0
10570,2
10571,1
10572,0
10573,1
10574,1
10575,1
10576,0
10577,1
10578,0
10579,1
10580,1
10581,1
10582,0
10583,1
10584,2
10585,2
10586,2
10587,1
10588,0
10589,0
10590,1
10591,2
10592,1
10593,1
10594,1
10595,0
10596,2
10597,0
10598,1
10599,1
10600,0
10601,2
10602,0
10603,1
10604,1
10605,2
10606,0
10607,2
10608,1
10609,2
10610,2
10611,1
10612,2
10613,2
10614,0
10615,2
10616,1
10617,0
10618,0
10619,2
10620,2
10621,1
10622,1
10623,0
10624,1
10625,1
10626,2
10627,1
10628,0
10629,0
10630,2
10631,1
10632,2
10633,0
10634,2
10635,0
10636,2
10637,2
10638,1
10639,0
10640,0
10641,2
10642,1
10643,2
10644,2
10645,2
10646,0
10647,1
10648,1
10649,0
10650,0
10651,1
10652,2
10653,2
10654,2
10655,1
10656,0
10657,2
10658,2
10659,0
10660,2
10661,1
10662,1
10663,2
10664,2
10665,1
10666,0
10667,1
10668,1
10669,0
10670,0
10671,1
10672,1
10673,2
10674,1
10675,2
10676,0
10677,2
10678,1
10679,1
10680,0
10681,0
10682,1
10683,0
10684,0
10685,1
10686,2
10687,1
10688,1
10689,0
10690,1
10691,1
10692,1
10693,1
10694,0
10695,2
10696,1
10697,2
10698,0
10699,2
10700,1
10701,0
10702,1
10703,1
10704,1
10705,2
10706,2
10707,0
10708,0
10709,1
10710,1
10711,1
10712,1
10713,0
10714,1
10715,0
10716,2
10717,0
10718,1
10719,0
10720,2
10721,1
10722,0
10723,1
10724,0
10725,0
10726,1
10727,1
10728,0
10729,0
10730,1
10731,1
10732,2
10733,0
10734,2
10735,1
10736,0
10737,1
10738,1
10739,1
10740,0
10741,1
10742,1
10743,2
10744,2
10745,0
10746,1
10747,0
10748,1
10749,1
10750,1
10751,1
10752,0
10753,1
10754,0
10755,2
10756,1
10757,0
10758,1
10759,0
10760,1
10761,1
10762,1
10763,1
10764,2
10765,1
10766,0
10767,1
10768,0
10769,0
10770,1
10771,0
10772,1
10773,1
10774,2
10775,1
10776,0
10777,0
10778,2
10779,1
10780,2
10781,1
10782,0
10783,1
10784,0
10785,1
10786,0
10787,1
10788,2
10789,1
10790,1
10791,1
10792,2
10793,0
10794,2
10795,2
10796,0
10797,1
10798,1
10799,0
10800,0
10801,0
10802,0
10803,0
10804,0
10805,1
10806,1
10807,1
10808,0
10809,0
10810,2
10811,1
10812,0
10813,2
10814,0
10815,1
10816,2
10817,2
10818,1
10819,2
10820,2
10821,1
10822,0
10823,1
10824,1
10825,0
10826,1
10827,0
10828,2
10829,1
10830,0
10831,2
10832,0
10833,1
10834,0
10835,1
10836,0
10837,0
10838,1
10839,1
10840,0
10841,2
10842,1
10843,1
10844,1
10845,2
10846,1
10847,1
10848,1
10849,0
10850,0
10851,2
10852,1
10853,2
10854,0
10855,0
10856,1
10857,1
10858,0
10859,0
10860,0
10861,1
10862,1
10863,2
10864,1
10865,0
10866,2
10867,1
10868,0
10869,2
10870,1
10871,1
10872,1
10873,0
10874,1
10875,1
10876,0
10877,1
10878,0
10879,1
10880,1
10881,2
10882,2
10883,0
10884,1
10885,2
10886,0
10887,1
10888,0
10889,0
10890,2
10891,1
10892,1
10893,2
10894,2
10895,0
10896,1
10897,0
10898,2
10899,2
10900,1
10901,1
10902,1
10903,0
10904,1
10905,2
10906,2
10907,1
10908,1
10909,2
10910,2
10911,2
10912,1
10913,1
10914,0
10915,1
10916,0
10917,0
10918,1
10919,0
10920,1
10921,2
10922,2
10923,2
10924,2
10925,1
10926,1
10927,2
10928,2
10929,1
10930,2
10931,2
10932,1
10933,1
10934,1
10935,0
10936,1
10937,1
10938,1
10939,1
10940,0
10941,1
10942,1
10943,1
10944,0
10945,0
10946,2
10947,1
10948,1
10949,1
10950,1
10951,2
10952,0
10953,1
10954,2
10955,0
10956,1
10957,1
10958,2
10959,0
10960,1
10961,1
10962,1
10963,0
10964,2
10965,0
10966,2
10967,2
10968,2
10969,0
10970,1
10971,2
10972,0
10973,1
10974,1
10975,1
10976,1
10977,0
10978,1
10979,0
10980,0
10981,0
10982,0
10983,2
10984,1
10985,1
10986,1
10987,0
10988,0
10989,1
10990,0
10991,2
10992,2
10993,0
10994,0
10995,2
10996,1
10997,1
10998,2
10999,1
11000,0
11001,1
11002,0
11003,1
11004,1
11005,2
11006,0
11007,1
11008,1
11009,0
11010,2
11011,0
11012,1
11013,0
11014,0
11015,1
11016,1
11017,0
11018,1
11019,1
11020,1
11021,1
11022,1
11023,2
11024,1
11025,1
11026,0
11027,1
11028,1
11029,1
11030,1
11031,2
11032,1
11033,2
11034,2
11035,1
11036,2
11037,0
11038,0
11039,2
11040,0
11041,1
11042,1
11043,1
11044,0
11045,0
11046,1
11047,1
11048,2
11049,0
11050,1
11051,2
11052,1
11053,2
11054,0
11055,1
11056,2
11057,2
11058,2
11059,2
11060,1
11061,0
11062,0
11063,1
11064,2
11065,2
11066,2
11067,1
11068,0
11069,0
11070,0
11071,2
11072,1
11073,0
11074,1
11075,1
11076,2
11077,0
11078,0
11079,2
11080,1
11081,2
11082,1
11083,0
11084,1
11085,1
11086,1
11087,0
11088,0
11089,2
11090,1
11091,0
11092,1
11093,1
11094,2
11095,0
11096,0
11097,2
11098,0
11099,2
11100,2
11101,2
11102,1
11103,0
11104,1
11105,0
11106,0
11107,0
11108,0
11109,2
11110,1
11111,1
11112,1
11113,2
11114,0
11115,0
11116,0
11117,2
11118,0
11119,1
11120,2
11121,1
11122,0
11123,0
11124,0
11125,1
11126,1
11127,2
11128,1
11129,0
11130,2
11131,1
11132,1
11133,0
11134,1
11135,1
11136,1
11137,1
11138,2
11139,1
11140,1
11141,1
11142,2
11143,1
11144,0
11145,1
11146,0
11147,0
11148,0
11149,1
11150,0
11151,2
11152,0
11153,1
11154,2
11155,1
11156,0
11157,0
11158,0
11159,2
11160,0
11161,0
11162,0
11163,2
11164,0
11165,2
11166,1
11167,2
11168,1
11169,1
11170,1
11171,0
11172,0
11173,1
11174,2
11175,2
11176,1
11177,0
11178,0
11179,1
11180,1
11181,0
11182,0
11183,0
11184,1
11185,1
11186,1
11187,1
11188,1
11189,0
11190,2
11191,1
11192,0
11193,0
11194,1
11195,1
11196,2
11197,0
11198,2
11199,1
11200,1
11201,1
11202,1
11203,1
11204,0
11205,1
11206,1
11207,0
11208,1
11209,0
11210,2
11211,0
11212,0
11213,1
11214,0
11215,2
11216,2
11217,1
11218,0
11219,2
11220,2
11221,2
11222,1
11223,1
11224,0
11225,0
11226,1
11227,1
11228,0
11229,0
11230,1
11231,1
11232,1
11233,1
11234,2
11235,1
11236,1
11237,1
11238,0
11239,1
11240,1
11241,1
11242,2
11243,2
11244,0
11245,1
11246,2
11247,1
11248,1
11249,2
11250,1
11251,0
11252,2
11253,0
11254,2
11255,1
11256,0
11257,1
11258,2
11259,1
11260,1
11261,2
11262,2
11263,2
11264,2
11265,2
11266,1
11267,1
11268,2
11269,0
11270,2
11271,1
11272,0
11273,1
11274,1
11275,2
11276,1
11277,1
11278,1
11279,1
11280,0
11281,0
11282,0
11283,1
11284,0
11285,0
11286,0
11287,2
11288,2
11289,0
11290,1
11291,2
11292,2
11293,2
11294,0
11295,2
11296,0
11297,2
11298,1
11299,0
11300,1
11301,1
11302,0
11303,1
11304,0
11305,0
11306,0
11307,0
11308,0
11309,1
11310,2
11311,2
11312,1
11313,2
11314,1
11315,2
11316,1
11317,1
11318,1
11319,1
11320,1
11321,2
11322,1
11323,1
11324,1
11325,1
11326,0
11327,0
11328,2
11329,1
11330,2
11331,2
11332,1
11333,2
11334,1
11335,2
11336,0
11337,2
11338,0
11339,0
11340,2
11341,2
11342,2
11343,0
11344,1
11345,1
11346,0
11347,1
11348,0
11349,1
11350,2
11351,2
11352,0
11353,1
11354,0
11355,0
11356,2
11357,0
11358,0
11359,0
11360,0
11361,2
11362,1
11363,0
11364,2
11365,1
11366,1
11367,0
11368,1
11369,1
11370,0
11371,2
11372,0
11373,0
11374,1
11375,0
11376,1
11377,2
11378,1
11379,0
11380,0
11381,2
11382,2
11383,1
11384,2
11385,1
11386,2
11387,0
11388,2
11389,1
11390,2
11391,0
11392,1
11393,1
11394,0
11395,0
11396,1
11397,2
11398,2
11399,1
11400,0
11401,1
11402,0
11403,1
11404,1
11405,2
11406,0
11407,1
11408,1
11409,0
11410,2
11411,1
11412,1
11413,1
11414,0
11415,1
11416,1
11417,2
11418,2
11419,2
11420,1
11421,0
11422,1
11423,2
11424,2
11425,1
11426,1
11427,1
11428,0
11429,0
11430,0
11431,2
11432,1
11433,0
11434,1
11435,1
11436,2
11437,0
11438,2
11439,0
11440,2
11441,0
11442,0
11443,0
11444,0
11445,2
11446,1
11447,1
11448,1
11449,1
11450,1
11451,0
11452,0
11453,1
11454,2
11455,1
11456,1
11457,2
11458,0
11459,1
11460,2
11461,0
11462,2
11463,1
11464,0
11465,2
11466,1
11467,2
11468,0
11469,1
11470,2
11471,1
11472,1
11473,0
11474,2
11475,0
11476,1
11477,2
11478,2
11479,2
11480,0
11481,0
11482,1
11483,2
11484,0
11485,2
11486,0
11487,2
11488,0
11489,0
11490,0
11491,2
11492,0
11493,1
11494,0
11495,1
11496,2
11497,0
11498,0
11499,1
11500,2
11501,0
11502,2
11503,1
11504,0
11505,0
11506,0
11507,0
11508,0
11509,1
11510,1
11511,1
11512,1
11513,0
11514,1
11515,1
11516,2
11517,2
11518,1
11519,0
11520,0
11521,1
11522,0
11523,0
11524,1
11525,1
11526,0
11527,1
11528,0
11529,1
11530,0
11531,1
11532,0
11533,1
11534,0
11535,2
11536,1
11537,0
11538,2
11539,1
11540,1
11541,0
11542,2
11543,0
11544,1
11545,0
11546,0
11547,0
11548,2
11549,1
11550,1
11551,1
11552,1
11553,0
11554,1
11555,1
11556,0
11557,1
11558,1
11559,1
11560,1
11561,2
11562,2
11563,2
11564,2
11565,1
11566,1
11567,0
11568,2
11569,0
11570,2
11571,2
11572,0
11573,1
11574,0
11575,0
11576,1
11577,2
11578,2
11579,0
11580,1
11581,1
11582,2
11583,1
11584,1
11585,1
11586,2
11587,2
11588,2
11589,1
11590,1
11591,0
11592,1
11593,1
11594,0
11595,0
11596,0
11597,1
11598,1
11599,0
11600,0
11601,1
11602,0
11603,1
11604,0
11605,0
11606,2
11607,1
11608,1
11609,1
11610,1
11611,1
11612,1
11613,0
11614,0
11615,0
11616,0
11617,1
11618,0
11619,0
11620,0
11621,1
11622,0
11623,2
11624,0
11625,0
11626,1
11627,1
11628,0
11629,1
11630,0
11631,2
11632,2
11633,2
11634,1
11635,2
11636,0
11637,0
11638,1
11639,1
11640,1
11641,1
11642,0
11643,2
11644,1
11645,1
11646,1
11647,1
11648,0
11649,0
11650,0
11651,1
11652,0
11653,1
11654,1
11655,0
11656,1
11657,0
11658,1
11659,1
11660,0
11661,2
11662,1
11663,0
11664,1
11665,0
11666,0
11667,2
11668,2
11669,1
11670,2
11671,2
11672,1
11673,0
11674,2
11675,1
11676,2
11677,1
11678,2
11679,0
11680,0
11681,1
11682,1
11683,0
11684,2
11685,1
11686,1
11687,2
11688,0
11689,1
11690,1
11691,1
11692,2
11693,0
11694,1
11695,0
11696,0
11697,2
11698,1
11699,1
11700,2
11701,2
11702,1
11703,0
11704,0
11705,2
11706,1
11707,0
11708,0
11709,1
11710,2
11711,0
11712,1
11713,0
11714,1
11715,0
11716,1
11717,2
11718,1
11719,1
11720,2
11721,1
11722,2
11723,2
11724,1
11725,1
11726,1
11727,1
11728,2
11729,1
11730,1
11731,1
11732,2
11733,1
11734,1
11735,1
11736,0
11737,1
11738,2
11739,0
11740,0
11741,2
11742,2
11743,1
11744,0
11745,1
11746,2
11747,2
11748,1
11749,2
11750,1
11751,0
11752,0
11753,0
11754,0
11755,1
11756,2
11757,1
11758,0
11759,0
11760,2
11761,2
11762,0
11763,2
11764,2
11765,1
11766,2
11767,0
11768,0
11769,1
11770,1
11771,2
11772,2
11773,2
11774,1
11775,1
11776,1
11777,0
11778,0
11779,1
11780,2
11781,1
11782,2
11783,0
11784,2
11785,1
11786,1
11787,1
11788,2
11789,0
11790,2
11791,2
11792,2
11793,1
11794,2
11795,1
11796,1
11797,0
11798,1
11799,1
11800,2
11801,2
11802,1
11803,2
11804,1
11805,2
11806,0
11807,1
11808,1
11809,2
11810,2
11811,0
11812,2
11813,1
11814,1
11815,2
11816,0
11817,0
11818,0
11819,1
11820,1
11821,2
11822,1
11823,2
11824,1
11825,1
11826,2
11827,1
11828,1
11829,0
11830,0
11831,2
11832,0
11833,1
11834,1
11835,2
11836,0
11837,2
11838,1
11839,2
11840,2
11841,1
11842,1
11843,1
11844,1
11845,0
11846,1
11847,1
11848,1
11849,0
11850,1
11851,0
11852,1
11853,1
11854,2
11855,0
11856,2
11857,2
11858,1
11859,1
11860,2
11861,1
11862,2
11863,1
11864,1
11865,2
11866,0
11867,1
11868,2
11869,1
11870,1
11871,1
11872,0
11873,2
11874,0
11875,1
11876,0
11877,0
11878,0
11879,1
11880,0
11881,1
11882,2
11883,1
11884,0
11885,1
11886,2
11887,2
11888,1
11889,2
11890,2
11891,2
11892,1
11893,1
11894,1
11895,1
11896,2
11897,2
11898,1
11899,0
11900,1
11901,1
11902,2
11903,0
11904,0
11905,1
11906,0
11907,1
11908,2
11909,2
11910,0
11911,1
11912,1
11913,1
11914,0
11915,2
11916,0
11917,2
11918,2
11919,0
11920,2
11921,0
11922,2
11923,2
11924,0
11925,2
11926,1
11927,0
11928,1
11929,2
11930,0
11931,2
11932,0
11933,1
11934,0
11935,1
11936,2
11937,2
11938,1
11939,2
11940,1
11941,0
11942,1
11943,0
11944,2
11945,2
11946,2
11947,1
11948,0
11949,2
11950,1
11951,2
11952,1
11953,0
11954,2
11955,0
11956,2
11957,0
11958,0
11959,1
11960,2
11961,0
11962,0
11963,1
11964,2
11965,1
11966,1
11967,2
11968,0
11969,0
11970,2
11971,2
11972,1
11973,1
11974,0
11975,2
11976,1
11977,1
11978,1
11979,0
11980,1
11981,0
11982,1
11983,1
11984,0
11985,2
11986,1
11987,0
11988,0
11989,0
11990,1
11991,2
11992,0
11993,2
11994,0
11995,1
11996,1
11997,0
11998,1
11999,0
12000,1
12001,1
12002,0
12003,2
12004,1
12005,1
12006,2
12007,1
12008,2
12009,2
12010,2
12011,0
12012,2
12013,1
12014,2
12015,1
12016,0
12017,1
12018,0
12019,1
12020,0
12021,1
12022,2
12023,0
12024,2
12025,2
12026,2
12027,2
12028,1
12029,1
12030,0
12031,1
12032,2
12033,1
12034,2
12035,1
12036,1
12037,1
12038,0
12039,0
12040,2
12041,1
12042,1
12043,2
12044,2
12045,1
12046,2
12047,1
12048,1
12049,2
12050,1
12051,2
12052,0
12053,0
12054,1
12055,0
12056,2
12057,0
12058,2
12059,2
12060,2
12061,2
12062,1
12063,2
12064,2
12065,1
12066,2
12067,0
12068,1
12069,0
12070,2
12071,1
12072,2
12073,1
12074,2
12075,0
12076,2
12077,0
12078,0
12079,0
12080,0
12081,1
12082,1
12083,1
12084,1
12085,2
12086,2
12087,2
12088,2
12089,2
12090,0
12091,0
12092,1
12093,0
12094,0
12095,0
12096,2
12097,0
12098,1
12099,1
12100,1
12101,1
12102,2
12103,1
12104,0
12105,0
12106,2
12107,1
12108,2
12109,1
12110,1
12111,2
12112,1
12113,1
12114,1
12115,1
12116,1
12117,2
12118,1
12119,1
12120,0
12121,0
12122,1
12123,2
12124,1
12125,1
12126,0
12127,2
12128,2
12129,0
12130,1
12131,1
12132,2
12133,0
12134,1
12135,0
12136,2
12137,1
12138,2
12139,2
12140,1
12141,0
12142,2
12143,1
12144,1
12145,2
12146,1
12147,0
12148,0
12149,2
12150,0
12151,2
12152,0
12153,2
12154,1
12155,1
12156,1
12157,1
12158,1
12159,1
12160,1
12161,2
12162,2
12163,1
12164,1
12165,2
12166,2
12167,0
12168,2
12169,1
12170,0
12171,2
12172,0
12173,0
12174,1
12175,0
12176,1
12177,2
12178,0
12179,1
12180,2
12181,0
12182,1
12183,1
12184,0
12185,0
12186,1
12187,0
12188,2
12189,2
12190,0
12191,1
12192,0
12193,1
12194,1
12195,1
12196,0
12197,0
12198,0
12199,1
12200,0
12201,1
12202,0
12203,1
12204,2
12205,1
12206,0
12207,1
12208,0
12209,2
12210,0
12211,0
12212,1
12213,0
12214,0
12215,2
12216,1
12217,1
12218,0
12219,0
12220,0
12221,1
12222,0
12223,1
12224,2
12225,2
12226,1
12227,1
12228,2
12229,0
12230,2
12231,1
12232,2
12233,0
12234,2
12235,1
12236,1
12237,2
12238,1
12239,2
12240,2
12241,2
12242,2
12243,1
12244,1
12245,0
12246,0
12247,2
12248,2
12249,1
12250,1
12251,0
12252,2
12253,2
12254,2
12255,0
12256,2
12257,0
12258,2
12259,1
12260,2
12261,2
12262,1
12263,2
12264,0
12265,0
12266,2
12267,2
12268,2
12269,0
12270,0
12271,1
12272,2
12273,0
12274,1
12275,1
12276,2
12277,1
12278,2
12279,2
12280,2
12281,0
12282,1
12283,1
12284,0
12285,1
12286,2
12287,0
12288,0
12289,1
12290,1
12291,1
12292,1
12293,0
12294,1
12295,1
12296,0
12297,1
12298,0
12299,2
12300,1
12301,2
12302,1
12303,1
12304,1
12305,1
12306,2
12307,2
12308,1
12309,2
12310,2
12311,1
12312,1
12313,1
12314,1
12315,0
12316,0
12317,0
12318,1
12319,0
12320,1
12321,0
12322,2
12323,2
12324,2
12325,0
12326,1
12327,1
12328,1
12329,1
12330,2
12331,1
12332,0
12333,2
12334,1
12335,1
12336,0
12337,2
12338,0
12339,1
12340,1
12341,0
12342,2
12343,2
12344,0
12345,0
12346,1
12347,0
12348,2
12349,0
12350,1
12351,1
12352,1
12353,0
12354,2
12355,0
12356,0
12357,0
12358,2
12359,1
12360,1
12361,0
12362,2
12363,2
12364,0
12365,1
12366,1
12367,0
12368,0
12369,2
12370,1
12371,1
12372,0
12373,2
12374,1
12375,0
12376,0
12377,0
12378,0
12379,0
12380,1
12381,0
12382,2
12383,0
12384,0
12385,2
12386,1
12387,0
12388,1
12389,0
12390,0
12391,1
12392,1
12393,1
12394,2
12395,0
12396,1
12397,0
12398,1
